Start Date,1/1/83,,,,,,,,
End Date,,,,,,,,,
,,,,,,,,,
,USTWBGD Index,USTRBGD Index,USGG10YR Index,SPX Index,OPCRTOTL Index,OLPRTWLD Index,EHGDDEV Index,IP Index,CO1 Comdty
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2/12/16,114.2992,107.448,1.7481,1864.78,32839,91717,1.44,99.4391,32.65
2/15/16,114.2992,107.448,1.7481,1864.78,32839,91717,1.44,99.4391,34.01
2/16/16,114.4905,107.448,1.7723,1895.58,32839,91717,1.44,99.4391,32.3
2/17/16,113.8634,107.448,1.819,1926.82,32839,91717,1.44,99.4391,34.87
2/18/16,113.8897,107.448,1.7396,1917.83,32839,91717,1.44,99.4391,33.99
2/19/16,113.9558,107.448,1.7449,1917.78,32839,91717,1.44,99.4391,33.12
2/22/16,113.8232,107.448,1.7518,1945.5,32839,91717,1.44,99.4391,34.67
2/23/16,114.177,107.448,1.7225,1921.27,32839,91717,1.44,99.4391,32.9
2/24/16,114.1716,107.448,1.7484,1929.8,32839,91717,1.44,99.4391,34.41
2/25/16,113.9222,107.448,1.7157,1951.7,32839,91717,1.44,99.4391,35.06
2/26/16,114.3708,107.448,1.7623,1948.05,32839,91717,1.44,99.4391,35.13
2/29/16,114.2418,106.1116,1.7347,1932.23,32596,91717,1.44,98.9232,35.97
3/1/16,113.9265,106.1116,1.8249,1978.35,32596,91717,1.44,98.9232,36.6
3/2/16,113.7965,106.1116,1.8406,1986.45,32596,91717,1.44,98.9232,37.06
3/3/16,113.2482,106.1116,1.8337,1993.4,32596,91717,1.44,98.9232,37.06
3/4/16,112.6387,106.1116,1.8741,1999.99,32596,91717,1.44,98.9232,38.93
3/7/16,112.6219,106.1116,1.9057,2001.76,32596,91717,1.44,98.9232,40.83
3/8/16,112.8465,106.1116,1.8287,1979.26,32596,91717,1.44,98.9232,39.54
3/9/16,112.4268,106.1116,1.876,1989.26,32596,91717,1.44,98.9232,40.84
3/10/16,112.4191,106.1116,1.9323,1989.57,32596,91717,1.44,98.9232,40.16
3/11/16,111.741,106.1116,1.9839,2022.19,32596,91717,1.44,98.9232,40.38
3/14/16,112.1688,106.1116,1.9592,2019.64,32596,91717,1.44,98.9232,39.73
3/15/16,112.5545,106.1116,1.9699,2015.93,32596,91717,1.44,98.9232,38.95
3/16/16,112.7759,106.1116,1.9081,2027.22,32596,91717,1.44,98.9232,40.21
3/17/16,110.445,106.1116,1.8958,2040.59,32596,91717,1.44,98.9232,41.43
3/18/16,110.4002,106.1116,1.8732,2049.58,32596,91717,1.44,98.9232,41.46
3/21/16,110.737,106.1116,1.9155,2051.6,32596,91717,1.44,98.9232,41.41
3/22/16,110.7877,106.1116,1.9403,2049.8,32596,91717,1.44,98.9232,41.58
3/23/16,111.5473,106.1116,1.8786,2036.71,32596,91717,1.44,98.9232,40.54
3/24/16,111.816,106.1116,1.9,2035.94,32596,91717,1.44,98.9232,40.45
3/25/16,111.7698,106.1116,1.9,2035.94,32596,91717,1.44,98.9232,40.45
3/28/16,111.3578,106.1116,1.886,2037.05,32596,91717,1.44,98.9232,40.19
3/29/16,111.3736,106.1116,1.8035,2055.01,32596,91717,1.44,98.9232,39.27
3/30/16,110.2301,106.1116,1.8228,2063.95,32596,91717,1.44,98.9232,39.22
3/31/16,109.9191,103.9702,1.7687,2059.74,32343,91717,2.39,98.1635,39.57
4/1/16,110.2977,103.9702,1.7705,2072.78,32343,91717,2.39,98.1635,38.75
4/4/16,110.3987,103.9702,1.7618,2066.13,32343,91717,2.39,98.1635,37.58
4/5/16,110.9478,103.9702,1.7201,2045.17,32343,91717,2.39,98.1635,38.33
4/6/16,110.5347,103.9702,1.7549,2066.66,32343,91717,2.39,98.1635,39.75
4/7/16,110.8876,103.9702,1.6889,2041.91,32343,91717,2.39,98.1635,39.66
4/8/16,110.4213,103.9702,1.7167,2047.6,32343,91717,2.39,98.1635,41.89
4/11/16,109.9758,103.9702,1.7254,2041.99,32343,91717,2.39,98.1635,42.81
4/12/16,109.816,103.9702,1.7761,2061.72,32343,91717,2.39,98.1635,44.28
4/13/16,110.1436,103.9702,1.7639,2082.42,32343,91717,2.39,98.1635,43.9
4/14/16,110.1691,103.9702,1.7919,2082.78,32343,91717,2.39,98.1635,43.78
4/15/16,110.1933,103.9702,1.7518,2080.73,32343,91717,2.39,98.1635,42.85
4/18/16,109.9892,103.9702,1.7711,2094.34,32343,91717,2.39,98.1635,43.16
4/19/16,109.2782,103.9702,1.7851,2100.8,32343,91717,2.39,98.1635,43.8
4/20/16,109.3926,103.9702,1.845,2102.4,32343,91717,2.39,98.1635,45.59
4/21/16,109.8533,103.9702,1.861,2091.48,32343,91717,2.39,98.1635,44.73
4/22/16,110.2331,103.9702,1.8878,2091.58,32343,91717,2.39,98.1635,45.16
4/25/16,110.1865,103.9702,1.9128,2087.79,32343,91717,2.39,98.1635,44.76
4/26/16,109.7496,103.9702,1.9271,2091.7,32343,91717,2.39,98.1635,46.42
4/27/16,109.8483,103.9702,1.8508,2095.15,32343,91717,2.39,98.1635,47.3
4/28/16,109.2148,103.9702,1.8243,2075.81,32343,91717,2.39,98.1635,48.03
4/29/16,108.8274,103.9702,1.8333,2065.3,32343,91717,2.39,98.1635,48.14
5/2/16,108.671,102.4917,1.8723,2081.43,32710,91717,2.39,98.4775,45.91
5/3/16,109.3613,102.4917,1.7963,2063.37,32710,91717,2.39,98.4775,45.23
5/4/16,109.9952,102.4917,1.7752,2051.12,32710,91717,2.39,98.4775,44.92
5/5/16,110.2417,102.4917,1.7453,2050.63,32710,91717,2.39,98.4775,45.22
5/6/16,110.3801,102.4917,1.7789,2057.14,32710,91717,2.39,98.4775,45.28
5/9/16,110.9466,102.4917,1.7507,2058.69,32710,91717,2.39,98.4775,43.45
5/10/16,110.8225,102.4917,1.7613,2084.39,32710,91717,2.39,98.4775,45.44
5/11/16,110.2806,102.4917,1.7367,2064.46,32710,91717,2.39,98.4775,47.4
5/12/16,110.6935,102.4917,1.7516,2064.11,32710,91717,2.39,98.4775,47.91
5/13/16,111.2521,102.4917,1.7001,2046.61,32710,91717,2.39,98.4775,47.85
5/16/16,111.1217,102.4917,1.7533,2066.66,32710,91717,2.39,98.4775,49.13
5/17/16,111.0867,102.4917,1.7723,2047.21,32710,91717,2.39,98.4775,49.36
5/18/16,111.4995,102.4917,1.8538,2047.63,32710,91717,2.39,98.4775,48.54
5/19/16,112.2331,102.4917,1.8487,2040.04,32710,91717,2.39,98.4775,48.88
5/20/16,112.1822,102.4917,1.8384,2052.32,32710,91717,2.39,98.4775,48.74
5/23/16,112.284,102.4917,1.835,2048.04,32710,91717,2.39,98.4775,48.39
5/24/16,112.2912,102.4917,1.8629,2076.06,32710,91717,2.39,98.4775,49.04
5/25/16,112.2001,102.4917,1.8664,2090.54,32710,91717,2.39,98.4775,49.78
5/26/16,111.8979,102.4917,1.8282,2090.1,32710,91717,2.39,98.4775,49.33
5/27/16,112.0822,102.4917,1.851,2099.06,32710,91717,2.39,98.4775,49.46
5/30/16,112.0822,102.4917,1.851,2099.06,32710,91717,2.39,98.4775,49.72
5/31/16,112.4276,103.5625,1.8458,2096.96,32520,91717,2.39,98.2549,49.67
6/1/16,112.462,103.5625,1.8354,2099.33,32520,91717,2.39,98.2549,49.74
6/2/16,112.4564,103.5625,1.7989,2105.26,32520,91717,2.39,98.2549,49.95
6/3/16,111.4451,103.5625,1.7004,2099.13,32520,91717,2.39,98.2549,49.84
6/6/16,111.2295,103.5625,1.7367,2109.41,32520,91717,2.39,98.2549,50.48
6/7/16,110.8378,103.5625,1.7177,2112.13,32520,91717,2.39,98.2549,51.49
6/8/16,110.1916,103.5625,1.7022,2119.12,32520,91717,2.39,98.2549,52.7
6/9/16,110.6168,103.5625,1.6867,2115.48,32520,91717,2.39,98.2549,51.86
6/10/16,111.1027,103.5625,1.6404,2096.07,32520,91717,2.39,98.2549,50.48
6/13/16,111.5036,103.5625,1.6096,2079.06,32520,91717,2.39,98.2549,50
6/14/16,111.9826,103.5625,1.613,2075.32,32520,91717,2.39,98.2549,49.25
6/15/16,111.7671,103.5625,1.572,2071.5,32520,91717,2.39,98.2549,48.62
6/16/16,112.2347,103.5625,1.5788,2077.99,32520,91717,2.39,98.2549,47.03
6/17/16,111.5332,103.5625,1.6078,2071.22,32520,91717,2.39,98.2549,49.25
6/20/16,110.8693,103.5625,1.6886,2083.25,32520,91717,2.39,98.2549,50.41
6/21/16,111.0077,103.5625,1.7059,2088.9,32520,91717,2.39,98.2549,50.95
6/22/16,110.7681,103.5625,1.6852,2085.45,32520,91717,2.39,98.2549,49.89
6/23/16,110.262,103.5625,1.7458,2113.32,32520,91717,2.39,98.2549,51.14
6/24/16,112.1355,103.5625,1.5599,2037.41,32520,91717,2.39,98.2549,48.41
6/27/16,113.1301,103.5625,1.4377,2000.54,32520,91717,2.39,98.2549,47.53
6/28/16,112.7545,103.5625,1.4664,2036.09,32520,91717,2.39,98.2549,48.66
6/29/16,111.8597,103.5625,1.5155,2070.77,32520,91717,2.39,98.2549,50.15
6/30/16,112.1618,104.0115,1.4697,2098.86,33110,91717,1.45,98.7315,49.72
7/1/16,111.6509,104.0115,1.4441,2102.95,33110,91717,1.45,98.7315,50.55
7/4/16,111.6509,104.0115,1.4441,2102.95,33110,91717,1.45,98.7315,50.04
7/5/16,112.4231,104.0115,1.375,2088.55,33110,91717,1.45,98.7315,48.18
7/6/16,112.5438,104.0115,1.3682,2099.73,33110,91717,1.45,98.7315,49.25
7/7/16,112.5775,104.0115,1.385,2097.9,33110,91717,1.45,98.7315,46.45
7/8/16,112.3963,104.0115,1.3579,2129.9,33110,91717,1.45,98.7315,46.44
7/11/16,112.5254,104.0115,1.4303,2137.16,33110,91717,1.45,98.7315,46.07
7/12/16,112.1102,104.0115,1.51,2152.14,33110,91717,1.45,98.7315,48.19
7/13/16,112.0266,104.0115,1.4743,2152.43,33110,91717,1.45,98.7315,46.56
7/14/16,111.7692,104.0115,1.5356,2163.75,33110,91717,1.45,98.7315,47.13
7/15/16,112.2833,104.0115,1.5509,2161.74,33110,91717,1.45,98.7315,48.09
7/18/16,112.2463,104.0115,1.5818,2166.89,33110,91717,1.45,98.7315,47.03
7/19/16,112.638,104.0115,1.5526,2163.78,33110,91717,1.45,98.7315,46.71
7/20/16,112.6743,104.0115,1.5801,2173.02,33110,91717,1.45,98.7315,47.13
7/21/16,112.6239,104.0115,1.556,2165.17,33110,91717,1.45,98.7315,46.19
7/22/16,112.989,104.0115,1.5663,2175.03,33110,91717,1.45,98.7315,45.74
7/25/16,113.1784,104.0115,1.5731,2168.48,33110,91717,1.45,98.7315,44.68
7/26/16,113.0593,104.0115,1.5611,2169.18,33110,91717,1.45,98.7315,44.57
7/27/16,113.217,104.0115,1.4976,2166.58,33110,91717,1.45,98.7315,43.36
7/28/16,112.7393,104.0115,1.5044,2170.06,33110,91717,1.45,98.7315,42.6
7/29/16,111.874,104.0115,1.4531,2173.6,33110,91717,1.45,98.7315,42.49
8/1/16,111.9757,104.6888,1.5214,2170.84,33570,91717,1.45,98.8452,42.22
8/2/16,111.7124,104.6888,1.5558,2157.03,33570,91717,1.45,98.8452,41.97
8/3/16,111.9419,104.6888,1.542,2163.79,33570,91717,1.45,98.8452,43.44
8/4/16,111.9149,104.6888,1.5008,2164.25,33570,91717,1.45,98.8452,44.22
8/5/16,112.3589,104.6888,1.5885,2182.87,33570,91717,1.45,98.8452,44.42
8/8/16,112.1456,104.6888,1.592,2180.89,33570,91717,1.45,98.8452,45.18
8/9/16,111.722,104.6888,1.547,2181.74,33570,91717,1.45,98.8452,44.99
8/10/16,111.3238,104.6888,1.5074,2175.49,33570,91717,1.45,98.8452,43.84
8/11/16,111.1954,104.6888,1.5593,2185.79,33570,91717,1.45,98.8452,45.96
8/12/16,111.1787,104.6888,1.5135,2184.05,33570,91717,1.45,98.8452,47.08
8/15/16,110.9212,104.6888,1.5576,2190.15,33570,91717,1.45,98.8452,48.1
8/16/16,110.4295,104.6888,1.5746,2178.15,33570,91717,1.45,98.8452,48.9
8/17/16,110.9459,104.6888,1.5491,2182.22,33570,91717,1.45,98.8452,49.8
8/18/16,110.3134,104.6888,1.5356,2187.02,33570,91717,1.45,98.8452,50.9
8/19/16,110.8163,104.6888,1.5781,2183.87,33570,91717,1.45,98.8452,50.79
8/22/16,110.9997,104.6888,1.5424,2182.64,33570,91717,1.45,98.8452,49.1
8/23/16,110.9414,104.6888,1.5458,2186.9,33570,91717,1.45,98.8452,49.58
8/24/16,111.2958,104.6888,1.5611,2175.44,33570,91717,1.45,98.8452,49.03
8/25/16,111.1726,104.6888,1.5731,2172.47,33570,91717,1.45,98.8452,49.68
8/26/16,111.2035,104.6888,1.6296,2169.04,33570,91717,1.45,98.8452,49.57
8/29/16,111.8775,104.6888,1.5595,2180.38,33570,91717,1.45,98.8452,49.2
8/30/16,112.2928,104.6888,1.5663,2176.12,33570,91717,1.45,98.8452,48.33
8/31/16,112.4036,103.8649,1.58,2170.95,33580,91717,1.45,98.7427,47.04
9/1/16,112.1733,103.8649,1.5681,2170.86,33580,91717,1.45,98.7427,45.82
9/2/16,112.0009,103.8649,1.6024,2179.98,33580,91717,1.45,98.7427,46.68
9/5/16,112.0009,103.8649,1.6024,2179.98,33580,91717,1.45,98.7427,47.4
9/6/16,110.9613,103.8649,1.534,2186.48,33580,91717,1.45,98.7427,47.36
9/7/16,110.9717,103.8649,1.5391,2186.16,33580,91717,1.45,98.7427,48.55
9/8/16,111.2609,103.8649,1.599,2181.3,33580,91717,1.45,98.7427,49.69
9/9/16,111.9879,103.8649,1.6749,2127.81,33580,91717,1.45,98.7427,47.88
9/12/16,112.1516,103.8649,1.6629,2159.04,33580,91717,1.45,98.7427,48.15
9/13/16,112.5207,103.8649,1.7271,2127.02,33580,91717,1.45,98.7427,47.19
9/14/16,112.4678,103.8649,1.6976,2125.77,33580,91717,1.45,98.7427,45.97
9/15/16,112.4753,103.8649,1.6907,2147.26,33580,91717,1.45,98.7427,46.41
9/16/16,113.1765,103.8649,1.6926,2139.16,33580,91717,1.45,98.7427,46.05
9/19/16,112.903,103.8649,1.7118,2139.12,33580,91717,1.45,98.7427,45.92
9/20/16,113.1848,103.8649,1.6892,2139.76,33580,91717,1.45,98.7427,46.2
9/21/16,112.9842,103.8649,1.6511,2163.12,33580,91717,1.45,98.7427,47.05
9/22/16,112.2592,103.8649,1.6183,2177.18,33580,91717,1.45,98.7427,47.46
9/23/16,112.7166,103.8649,1.6184,2164.69,33580,91717,1.45,98.7427,46.07
9/26/16,112.7112,103.8649,1.5839,2146.1,33580,91717,1.45,98.7427,46.94
9/27/16,112.5515,103.8649,1.5564,2159.93,33580,91717,1.45,98.7427,46.22
9/28/16,112.6283,103.8649,1.5719,2171.37,33580,91717,1.45,98.7427,48.91
9/29/16,112.2879,103.8649,1.5599,2151.13,33580,91717,1.45,98.7427,49.06
9/30/16,112.2795,104.7425,1.5944,2168.27,33850,91717,2.01,98.6552,49.05
10/3/16,112.5077,104.7425,1.6221,2161.2,33850,91717,2.01,98.6552,50.8
10/4/16,112.6579,104.7425,1.6864,2150.49,33850,91717,2.01,98.6552,51.31
10/5/16,112.7946,104.7425,1.7021,2159.73,33850,91717,2.01,98.6552,51.61
10/6/16,113.0066,104.7425,1.7372,2160.77,33850,91717,2.01,98.6552,52.59
10/7/16,113.2915,104.7425,1.7181,2153.74,33850,91717,2.01,98.6552,51.69
10/10/16,113.2915,104.7425,1.7181,2163.66,33850,91717,2.01,98.6552,52.92
10/11/16,113.4461,104.7425,1.7638,2136.73,33850,91717,2.01,98.6552,52.53
10/12/16,113.7442,104.7425,1.7692,2139.18,33850,91717,2.01,98.6552,51.66
10/13/16,113.6238,104.7425,1.7411,2132.55,33850,91717,2.01,98.6552,51.96
10/14/16,113.7119,104.7425,1.7977,2132.98,33850,91717,2.01,98.6552,52
10/17/16,113.5488,104.7425,1.766,2126.5,33850,91717,2.01,98.6552,51.68
10/18/16,113.1393,104.7425,1.7379,2139.6,33850,91717,2.01,98.6552,52.15
10/19/16,113.0547,104.7425,1.7432,2144.29,33850,91717,2.01,98.6552,52.54
10/20/16,113.4033,104.7425,1.7556,2141.34,33850,91717,2.01,98.6552,51.39
10/21/16,113.9015,104.7425,1.7347,2141.16,33850,91717,2.01,98.6552,51.92
10/24/16,113.8571,104.7425,1.7647,2151.33,33850,91717,2.01,98.6552,51.48
10/25/16,113.6801,104.7425,1.756,2143.16,33850,91717,2.01,98.6552,50.26
10/26/16,113.8131,104.7425,1.7931,2139.43,33850,91717,2.01,98.6552,49.95
10/27/16,114.1998,104.7425,1.8536,2133.04,33850,91717,2.01,98.6552,50.29
10/28/16,114.0931,104.7425,1.8468,2126.41,33850,91717,2.01,98.6552,49.6
10/31/16,114.0188,105.8182,1.8255,2126.15,33960,91717,2.01,98.7237,48.32
11/1/16,113.9915,105.8182,1.8274,2111.72,33960,91717,2.01,98.7237,47.9
11/2/16,113.9206,105.8182,1.8025,2097.94,33960,91717,2.01,98.7237,47.08
11/3/16,113.7664,105.8182,1.8115,2088.66,33960,91717,2.01,98.7237,46.28
11/4/16,113.5828,105.8182,1.7762,2085.18,33960,91717,2.01,98.7237,45.6
11/7/16,113.5443,105.8182,1.8261,2131.52,33960,91717,2.01,98.7237,46.33
11/8/16,113.3017,105.8182,1.8547,2139.56,33960,91717,2.01,98.7237,45.82
11/9/16,114.6956,105.8182,2.0571,2163.26,33960,91717,2.01,98.7237,46.5
11/10/16,115.9375,105.8182,2.1501,2167.48,33960,91717,2.01,98.7237,45.66
11/11/16,115.9375,105.8182,2.1501,2164.45,33960,91717,2.01,98.7237,44.52
11/14/16,117.2245,105.8182,2.2614,2164.2,33960,91717,2.01,98.7237,44.76
11/15/16,116.7724,105.8182,2.2189,2180.39,33960,91717,2.01,98.7237,46.91
11/16/16,116.8062,105.8182,2.2225,2176.94,33960,91717,2.01,98.7237,46.34
11/17/16,116.8952,105.8182,2.3026,2187.12,33960,91717,2.01,98.7237,46
11/18/16,117.5936,105.8182,2.3548,2181.9,33960,91717,2.01,98.7237,46.89
11/21/16,117.4762,105.8182,2.3154,2198.18,33960,91717,2.01,98.7237,49.04
11/22/16,117.4508,105.8182,2.3119,2202.94,33960,91717,2.01,98.7237,49.05
11/23/16,118.0356,105.8182,2.3498,2204.72,33960,91717,2.01,98.7237,48.88
11/24/16,118.0356,105.8182,2.3498,2204.72,33960,91717,2.01,98.7237,48.86
11/25/16,118.02,105.8182,2.3572,2213.35,33960,91717,2.01,98.7237,47.12
11/28/16,117.7278,105.8182,2.3124,2201.72,33960,91717,2.01,98.7237,48.09
11/29/16,117.644,105.8182,2.291,2204.66,33960,91717,2.01,98.7237,46.34
11/30/16,117.7636,108.2357,2.3809,2198.81,34140,91717,2.01,98.3443,50.45
12/1/16,117.6642,108.2357,2.4481,2191.08,34140,91717,2.01,98.3443,53.7
12/2/16,117.3116,108.2357,2.3831,2191.95,34140,91717,2.01,98.3443,54.49
12/5/16,117.1008,108.2357,2.3941,2204.71,34140,91717,2.01,98.3443,54.19
12/6/16,116.9225,108.2357,2.3887,2212.23,34140,91717,2.01,98.3443,53.89
12/7/16,116.672,108.2357,2.3401,2241.35,34140,91717,2.01,98.3443,53.02
12/8/16,117.0327,108.2357,2.4071,2246.19,34140,91717,2.01,98.3443,53.98
12/9/16,117.2834,108.2357,2.4675,2259.53,34140,91717,2.01,98.3443,54.36
12/12/16,116.9161,108.2357,2.4712,2256.96,34140,91717,2.01,98.3443,55.45
12/13/16,116.8029,108.2357,2.4713,2271.72,34140,91717,2.01,98.3443,55.23
12/14/16,116.7332,108.2357,2.5707,2253.28,34140,91717,2.01,98.3443,53.72
12/15/16,118.8072,108.2357,2.5967,2262.03,34140,91717,2.01,98.3443,54.23
12/16/16,118.3584,108.2357,2.5916,2258.07,34140,91717,2.01,98.3443,55.33
12/19/16,118.3875,108.2357,2.5382,2262.53,34140,91717,2.01,98.3443,55.07
12/20/16,118.63,108.2357,2.5586,2270.76,34140,91717,2.01,98.3443,55.54
12/21/16,118.581,108.2357,2.5348,2265.18,34140,91717,2.01,98.3443,54.53
12/22/16,118.8209,108.2357,2.5515,2260.96,34140,91717,2.01,98.3443,54.9
12/23/16,118.7856,108.2357,2.5373,2263.79,34140,91717,2.01,98.3443,55.08
12/26/16,118.7856,108.2357,2.5373,2263.79,34140,91717,2.01,98.3443,55.08
12/27/16,118.9506,108.2357,2.5596,2268.88,34140,91717,2.01,98.3443,56.23
12/28/16,119.2305,108.2357,2.508,2249.92,34140,91717,2.01,98.3443,55.93
12/29/16,118.6637,108.2357,2.475,2249.26,34140,91717,2.01,98.3443,56.14
12/30/16,118.3466,108.2357,2.4443,2238.83,34140,91717,2.01,98.3443,56.75
1/2/17,118.3466,109.9513,2.4443,2238.83,33140,92085,2.05,99.0406,56.75
1/3/17,119.0903,109.9513,2.4444,2257.83,33140,92085,2.05,99.0406,55.56
1/4/17,118.8803,109.9513,2.439,2270.75,33140,92085,2.05,99.0406,56.47
1/5/17,117.9999,109.9513,2.3443,2269,33140,92085,2.05,99.0406,56.9
1/6/17,118.3495,109.9513,2.4193,2276.98,33140,92085,2.05,99.0406,56.75
1/9/17,118.4111,109.9513,2.3647,2268.9,33140,92085,2.05,99.0406,54.82
1/10/17,118.5386,109.9513,2.3757,2268.9,33140,92085,2.05,99.0406,53.63
1/11/17,119.0219,109.9513,2.3721,2275.32,33140,92085,2.05,99.0406,55.33
1/12/17,117.8001,109.9513,2.3631,2270.44,33140,92085,2.05,99.0406,56.11
1/13/17,117.9884,109.9513,2.3964,2274.64,33140,92085,2.05,99.0406,55.59
1/16/17,117.9884,109.9513,2.3964,2274.64,33140,92085,2.05,99.0406,55.68
1/17/17,117.2656,109.9513,2.3253,2267.89,33140,92085,2.05,99.0406,55.47
1/18/17,117.7242,109.9513,2.4296,2271.89,33140,92085,2.05,99.0406,54.25
1/19/17,118.3182,109.9513,2.4739,2263.69,33140,92085,2.05,99.0406,54.21
1/20/17,118.3182,109.9513,2.4668,2271.31,33140,92085,2.05,99.0406,55.49
1/23/17,117.2479,109.9513,2.3971,2265.2,33140,92085,2.05,99.0406,55.37
1/24/17,117.0516,109.9513,2.4652,2280.07,33140,92085,2.05,99.0406,55.16
1/25/17,116.9355,109.9513,2.5116,2298.37,33140,92085,2.05,99.0406,55.29
1/26/17,117.2766,109.9513,2.5043,2296.68,33140,92085,2.05,99.0406,56.18
1/27/17,117.0735,109.9513,2.4843,2294.69,33140,92085,2.05,99.0406,55.46
1/30/17,116.7325,109.9513,2.4881,2280.9,33140,92085,2.05,99.0406,55.25
1/31/17,116.2241,109.7376,2.4531,2278.87,32230,92085,2.05,98.8158,55.68
2/1/17,116.3914,109.7376,2.4699,2279.55,32230,92085,2.05,98.8158,56.59
2/2/17,115.903,109.7376,2.4737,2280.85,32230,92085,2.05,98.8158,56.74
2/3/17,115.6259,109.7376,2.4648,2297.42,32230,92085,2.05,98.8158,56.72
2/6/17,116.0504,109.7376,2.4077,2292.56,32230,92085,2.05,98.8158,55.89
2/7/17,116.4082,109.7376,2.3931,2293.08,32230,92085,2.05,98.8158,54.66
2/8/17,116.1382,109.7376,2.3363,2294.67,32230,92085,2.05,98.8158,55.16
2/9/17,116.306,109.7376,2.3948,2307.87,32230,92085,2.05,98.8158,55.74
2/10/17,116.148,109.7376,2.4073,2316.1,32230,92085,2.05,98.8158,56.61
2/13/17,116.3427,109.7376,2.4358,2328.25,32230,92085,2.05,98.8158,55.66
2/14/17,116.3949,109.7376,2.4698,2337.58,32230,92085,2.05,98.8158,55.8
2/15/17,116.2162,109.7376,2.4932,2349.25,32230,92085,2.05,98.8158,55.69
2/16/17,116.0067,109.7376,2.4467,2347.22,32230,92085,2.05,98.8158,55.81
2/17/17,116.4035,109.7376,2.4147,2351.16,32230,92085,2.05,98.8158,55.72
2/20/17,116.4035,109.7376,2.4147,2351.16,32230,92085,2.05,98.8158,56.15
2/21/17,116.5921,109.7376,2.429,2365.38,32230,92085,2.05,98.8158,56.67
2/22/17,116.2136,109.7376,2.4129,2362.82,32230,92085,2.05,98.8158,56.19
2/23/17,115.6527,109.7376,2.372,2363.81,32230,92085,2.05,98.8158,56.47
2/24/17,115.8143,109.7376,2.3117,2367.34,32230,92085,2.05,98.8158,56.04
2/27/17,115.6764,109.7376,2.365,2369.75,32230,92085,2.05,98.8158,55.86
2/28/17,116.0032,108.3368,2.3899,2363.64,32295,92085,2.05,98.4356,55.56
3/1/17,116.438,108.3368,2.4526,2395.96,32295,92085,2.05,98.4356,56.28
3/2/17,116.8429,108.3368,2.4779,2381.92,32295,92085,2.05,98.4356,55.03
3/3/17,116.6438,108.3368,2.478,2383.12,32295,92085,2.05,98.4356,55.71
3/6/17,116.4313,108.3368,2.4997,2375.31,32295,92085,2.05,98.4356,55.94
3/7/17,116.4303,108.3368,2.5179,2368.39,32295,92085,2.05,98.4356,55.6
3/8/17,116.875,108.3368,2.5597,2362.98,32295,92085,2.05,98.4356,53.16
3/9/17,116.9959,108.3368,2.6053,2364.87,32295,92085,2.05,98.4356,52.38
3/10/17,116.616,108.3368,2.5745,2372.6,32295,92085,2.05,98.4356,51.27
3/13/17,116.4004,108.3368,2.6258,2373.47,32295,92085,2.05,98.4356,51.33
3/14/17,116.5646,108.3368,2.6002,2365.45,32295,92085,2.05,98.4356,51.84
3/15/17,116.3584,108.3368,2.493,2385.26,32295,92085,2.05,98.4356,52
3/16/17,115.4456,108.3368,2.5402,2381.38,32295,92085,2.05,98.4356,51.74
3/17/17,115.2783,108.3368,2.5005,2378.25,32295,92085,2.05,98.4356,51.67
3/20/17,115.0426,108.3368,2.4607,2373.47,32295,92085,2.05,98.4356,51.72
3/21/17,114.8119,108.3368,2.4175,2344.02,32295,92085,2.05,98.4356,50.85
3/22/17,114.7937,108.3368,2.405,2348.45,32295,92085,2.05,98.4356,50.68
3/23/17,114.7899,108.3368,2.4194,2345.96,32295,92085,2.05,98.4356,50.51
3/24/17,114.6372,108.3368,2.4123,2343.98,32295,92085,2.05,98.4356,50.97
3/27/17,114.2347,108.3368,2.3782,2341.59,32295,92085,2.05,98.4356,50.79
3/28/17,114.419,108.3368,2.4178,2358.57,32295,92085,2.05,98.4356,51.35
3/29/17,114.7167,108.3368,2.3765,2361.13,32295,92085,2.05,98.4356,52.44
3/30/17,114.5245,108.3368,2.4197,2368.06,32295,92085,2.05,98.4356,52.93
3/31/17,114.7938,107.6431,2.3874,2362.72,31935,92085,2.51,99.0492,52.74
4/3/17,114.8734,107.6431,2.3193,2358.84,31935,92085,2.51,99.0492,53.1
4/4/17,115.0038,107.6431,2.3605,2360.16,31935,92085,2.51,99.0492,54.26
4/5/17,114.9494,107.6431,2.3354,2352.95,31935,92085,2.51,99.0492,54.01
4/6/17,115.0181,107.6431,2.3408,2357.49,31935,92085,2.51,99.0492,54.9
4/7/17,115.0547,107.6431,2.3822,2355.54,31935,92085,2.51,99.0492,55.26
4/10/17,115.11,107.6431,2.3661,2357.16,31935,92085,2.51,99.0492,56
4/11/17,115.009,107.6431,2.2962,2353.78,31935,92085,2.51,99.0492,56.29
4/12/17,114.9162,107.6431,2.2392,2344.93,31935,92085,2.51,99.0492,55.62
4/13/17,114.5059,107.6431,2.2374,2328.95,31935,92085,2.51,99.0492,55.64
4/14/17,114.5368,107.6431,2.2374,2328.95,31935,92085,2.51,99.0492,55.64
4/17/17,114.3283,107.6431,2.2498,2349.01,31935,92085,2.51,99.0492,55.48
